user_name,user_id,type,search_location
gotchaworld,29619293,Organization,korea
inthecore,29621715,Organization,korea
HongyeongJu,29627538,User,korea
AmplifyCore,29618349,Organization,korea
volunt4s,29631371,User,korea
jdy1077,29620963,User,korea
n3oism,29667436,User,korea
somakit,29646722,Organization,korea
opgginc,29659061,Organization,korea
YunJegal,29652381,User,korea
Francis31,29656835,User,korea
MeatParfait,29672325,User,korea
choraemon,29670732,User,korea
coltonoppa,29677762,User,korea
jjujju330papa,29693729,User,korea
zcericola,29684585,User,korea
darthjsm,29688345,User,korea
GodMoonGoodman,29688727,User,korea
IDEASAM,29682894,Organization,korea
fidoguy,29684309,User,korea
CLOTHES-UP,29703469,Organization,korea
gurarara,29697572,User,korea
earthians,29705833,Organization,korea
yhhan61,29700858,User,korea
ScottLim,29702147,User,korea
IRUM0,29697071,User,korea
AlbertKo827,29696400,User,korea
leedongminAI,29733842,User,korea
perade,29730721,User,korea
madist,29733210,User,korea
iansoftdev,29727177,User,korea
zergilng,29724970,User,korea
jaejungsong,29723369,User,korea
nsu-intervr,29720607,Organization,korea
jeongwhanchoi,29731173,User,korea
haneulee,29757634,User,korea
sanghyo4j,29748600,User,korea
devksh,29746170,User,korea
flatfooter,29743036,User,korea
CNBLACK-OSRC,29746366,Organization,korea
hyoruim,29747770,User,korea
zxc010613,29756197,User,korea
AtelierOrca,29743639,Organization,korea
JINWOOKIM7,29746855,User,korea
ks18521,29747331,User,korea
KxCoding,29768506,Organization,korea
EXPNUNI,29765478,Organization,korea
sbjd98,29767996,User,korea
sanghbaek,29769251,User,korea
hahaite,29767905,User,korea
michael8bek,29792996,Organization,korea
jobsinkorea01,29796885,User,korea
woos91,29790156,User,korea
dsetrade-AI,29790627,User,korea
ddayin,29808782,User,korea
seulgie,29811495,User,korea
JeehunPark,29837820,User,korea
CHAKAK,29864996,User,korea
NLOGPlugins,29859626,Organization,korea
iot4inu,29847179,User,korea
hugh-hpcnt,29850321,User,korea
Leejigun,29855415,User,korea
andykim92,29856365,User,korea
conroy-mhchung,29852225,User,korea
yjsuh-sub,29878340,User,korea
lomano,29889895,User,korea
undecimber-tm,29893379,User,korea
wisewize,29881681,Organization,korea
ku-cssa,29881998,Organization,korea
BongheeHong,29889858,User,korea
jongkim3,29905746,User,korea
dandelionroot,29928223,User,korea
DSM-SLV,29909358,Organization,korea
jaeheonjeong91,29923336,User,korea
Jeongmin-Cho,29914403,User,korea
brainbackdoor,29951288,User,korea
omnious-dev,29943910,Organization,korea
sangheeya,29954063,User,korea
onycom-ankus,29974669,User,korea
HyunWooBro,29970904,User,korea
WesLse,29981897,User,korea
ElectronicExhibition,29983211,Organization,korea
kolon-autoplatform,29966543,Organization,korea
youngokkim,29973199,User,korea
UOS-Quipu,29975118,Organization,korea
min3104,29994623,User,korea
epcl,30001919,User,korea
C-YooJin,30011635,User,korea
yonsei-icsl,30032534,Organization,korea
C-JiSeon,30045583,User,korea
ex-em,30035546,User,korea
yoonddang,30062397,User,korea
BK-winDy-theloop,30067463,User,korea
starcraft-2,30061708,User,korea
JuanSwan,30076312,User,korea
ksirgey,30117101,User,korea
flyKani,30122112,User,korea
hyangb,30113723,User,korea
chae-mingyun-nbt,30097751,User,korea
insubnia,30119243,User,korea
DONGNYUK,30121225,User,korea
mskwak75,30099287,User,korea
sogoodkim,30140454,User,korea
nmodnation,30134273,User,korea
turbo-refueled,30135732,User,korea
firekim2,30144694,User,korea
hoonsyang,30142409,User,korea
jihyeonpark,30142805,User,korea
samirsahu1947,30142586,User,korea
DOT-SSOG-YEP,30138214,Organization,korea
hw-piller,30154160,Organization,korea
Hongjikim,30147599,User,korea
Highmaru,30142078,User,korea
heminy,30180027,User,korea
SIGSubCulture,30178969,User,korea
dnbb,30169996,Organization,korea
PNU-HIPEx,30179710,Organization,korea
skim71,30187880,User,korea
LEESUAJE1978,30168527,User,korea
hwangseonu,30190259,User,korea
KORCONSTANTINE,30190800,User,korea
hohyunsim,30198665,User,korea
sanghoko,30197606,User,korea
WIIZM,30190366,User,korea
wiskingdom,30200124,User,korea
Juneyoung-Kang,30204441,User,korea
Algomist-kr,30213097,Organization,korea
Deep-Scratch,30210826,Organization,korea
hyudefault,30207786,Organization,korea
windmill-boy,30218804,User,korea
LuelRoseline,30210510,User,korea
hooram,30229883,User,korea
Lexxxtentacion,30224999,User,korea
dokdae,30236808,User,korea
Lim-Edin,30232133,User,korea
nichieaaron,30222265,User,korea
PeterHanJiho,30224230,User,korea
hostnetkr,30246973,Organization,korea
devlin9797,30220557,User,korea
smash1005,30231590,User,korea
icodes-studio,30234259,User,korea
JHoCho,30261779,User,korea
beomki,30252597,User,korea
msfamzzang,30263021,User,korea
LUXROBO,30278572,Organization,korea
Devtemi,30281617,User,korea
gojustin,30280563,User,korea
sicrice,30286951,User,korea
stonetiger84,30305224,User,korea
openroadb4me,30319273,User,korea
BrianShin,30308132,User,korea
H43RO,30336663,User,korea
springrain12,30332614,User,korea
krpsh,30334821,User,korea
tarkarn-go,30334232,User,korea
bobhpcnt,30332978,User,korea
seolron,30350078,User,korea
ksy890430,30331264,User,korea
TheoShannon,30372311,User,korea
yvelkram,30367690,User,korea
IsNotReal,30381541,Organization,korea
juuminjun,30401511,User,korea
songhw91,30397819,User,korea
chrisalex0207,30396036,User,korea
Sunrinthon-Uehara-Ai,30399263,Organization,korea
dohlee,30403812,User,korea
ca1773130n,30433548,User,korea
sellesia,30423191,User,korea
starcraftbisu,30432948,User,korea
changsuuHa,30424517,User,korea
jasonj52,30430938,User,korea
denebu,30435657,User,korea
yepark-wisol,30461443,User,korea
wisol-SFM,30461591,Organization,korea
darkblod,30452829,User,korea
KR-Retr0,30472421,User,korea
yerinju97,30512154,User,korea
cclabKW,30491985,Organization,korea
MINGUKKANG,30516904,User,korea
doesInteractive,30515152,Organization,korea
Tour-Coach,30529812,Organization,korea
jmpark1029,30547747,User,korea
ijunc2,30564460,User,korea
repo-jh,30568313,User,korea
ggommi,30565143,User,korea
miguelguadarrama,30585663,User,korea
sd-choi,30582648,User,korea
Kyuhyang,30585001,User,korea
KNULAB,30597608,Organization,korea
AlPros,30620425,User,korea
ILLIONAIRE-SOFT,30645914,Organization,korea
kaaaang,30642362,User,korea
aaeeio,30660199,Organization,korea
limeuntack,30648747,User,korea
BK927,30662861,User,korea
hyojie,30645364,User,korea
ssove,30681383,User,korea
fixframe,30682212,User,korea
sape-project,30683019,Organization,korea
TheWitherSkull,30693818,User,korea
Lihine,30727285,User,korea
reformas-teia,30717970,User,korea
o2oz,30711706,User,korea
jaynebustrillo123,30739187,User,korea
D01T,30752671,Organization,korea
kimwanjoong,30739143,User,korea
coinyawong,30748399,User,korea
coffeequickly,30776611,User,korea
lulDev,30770366,Organization,korea
leesoommon,30775932,User,korea
kimleepark,30768199,Organization,korea
songmikim24,30791492,User,korea
lee-jinhwan,30802282,User,korea
jasonshm,30818754,User,korea
RyunDoKim,30837447,User,korea
Suhemian,30888252,User,korea
ETCING,30887725,Organization,korea
PIEA,30727814,Organization,korea
mygreatprofessor,30885728,Organization,korea
SPark9625,30904140,User,korea
tqkhai2705,30915042,User,korea
MiNETPlugin,30925064,Organization,korea
seungchunbae,30917291,User,korea
bbj0920,30922518,User,korea
stu-lab,30942509,User,korea
DarkLub,30945265,Organization,korea
crossalice,30956835,User,korea
MCHan-JunoJun,30946305,User,korea
Hataehotae,30946560,Organization,korea
JehyeonHeo,30972172,User,korea
codingpoint,31012581,Organization,korea
GravityMineCraft,30990777,User,korea
bigsaigon333,31029000,User,korea
alexjune3,31072916,User,korea
sayzard,31060041,User,korea
chunghenson,31075469,User,korea
thelineclinic4,31061160,User,korea
yebomlabs,31053419,User,korea
cogito666,31104817,User,korea
Alohasprit,31085266,User,korea
hbstella92,31087197,User,korea
bboyseiok,31088908,User,korea
Kyu2,31116275,User,korea
pkumarg,31144474,User,korea
ku-milab,31126095,Organization,korea
jaredway,31146155,User,korea
ravieeeee,31133271,User,korea
balbum,31133737,User,korea
jasonyoun,31118527,User,korea
nextreesoft,31156704,Organization,korea
BestinMind,31190855,Organization,korea
moonshot123,31175472,User,korea
MeowPiE,31208537,User,korea
misono5149,31195584,User,korea
Ziptube,31198460,Organization,korea
jijonam,31203547,User,korea
Yoonho-Nam,31204089,User,korea
h2k-ckhong,31228981,User,korea
MelloRin,31240299,User,korea
ChakkanNom,31245602,User,korea
jinfromkorea,31237495,User,korea
sesme100,31263514,User,korea
Gyeongje,31283542,User,korea
DSM-INFO,31310259,Organization,korea
CSID-DGU,31301280,Organization,korea
jhnam11,31303566,User,korea
The21stKuruno,31347839,User,korea
slowcheeetah,31352504,User,korea
pkpai0926,31375032,User,korea
xprime13,31365109,User,korea
ICE-kyunggi,31372109,Organization,korea
freecoder66,31369356,User,korea
kcal2845,31371900,User,korea
mbalsj,31412460,User,korea
dev-certon,31405396,User,korea
driverguide,31402231,User,korea
EthanJYK,31404493,User,korea
ipodo-jooth,31395157,User,korea
joon-at-playground,31401119,User,korea
mangosystem,31437065,User,korea
paperclip510,31439668,User,korea
fastreact92,31435103,User,korea
YangDongJoo,31427199,User,korea
UlabsDevelopmentTeam,31427501,User,korea
v4vandtt,31440882,User,korea
Doici,31469855,User,korea
solwish,31475759,User,korea
sanginchun,31500012,User,korea
DaveinParis,31520352,User,korea
ReactKorea,31498220,Organization,korea
jeonghwan-lee,31526617,User,korea
londoncoin-ssencard,31528006,User,korea
jangwon-han,31533888,User,korea
gujawoo9,31530400,User,korea
seilenterprise,31538863,User,korea
ROBIT-GIT,31560471,Organization,korea
kysr-org,31565744,Organization,korea
sodaus,31560241,User,korea
zsdn,31565010,User,korea
yminoh,31561623,User,korea
devlphj,31559674,User,korea
heon4z,31591557,User,korea
datayanolja,31600962,Organization,korea
mr3-project,31603376,Organization,korea
jhong2ya,31606612,User,korea
sangh220,31608641,User,korea
mina-theragenetex,31608694,User,korea
SNU-SCSC,31611081,Organization,korea
soon0698,31674784,User,korea
scklab,31645758,User,korea
modusign,31639646,Organization,korea
icarusjinwoo,31646065,User,korea
missing-value,31638162,User,korea
mhkim1216,31655230,User,korea
sorrj1,31684480,User,korea
deeplyinc,31691544,Organization,korea
nabi1993,31687203,User,korea
eunsolnoh,31683044,User,korea
AhnHyeonho,31692672,User,korea
ahndding,31692691,Organization,korea
lkt8711,31683017,User,korea
2897robo,31699375,User,korea
Haechi-KR,31698466,Organization,korea
sung-park,31734973,User,korea
HyunYul-Choi,31726503,User,korea
fontmoa,31736307,Organization,korea
pemakr,31717624,User,korea
Sungjun-HQ,31733276,User,korea
JHLee56,31722472,User,korea
Alpacadabra,31719859,User,korea
Lilcob,31721101,User,korea
massivcode,31749507,User,korea
jinselin,31755376,User,korea
pakdigymon,31760886,User,korea
Soundlly,31751403,Organization,korea
junji1964,31754153,User,korea
hyugjlee,31784693,User,korea
lee-bh,31787350,User,korea
dsryu99,31789512,User,korea
MintFruit,31807561,User,korea
jehunseo,31786318,User,korea
jungpilyu,31795854,User,korea
sangho-song,31795382,User,korea
buomsoo-kim,31811470,User,korea
BLACKPINKLIZA,31813099,User,korea
CNU-ANT,31811634,Organization,korea
silravend,31821076,User,korea
KwonKangRak,31820055,User,korea
CriticalTyrant,31847021,User,korea
ecoli987,31854393,User,korea
sungjae-cho,31891751,User,korea
dahyoun-daddy,31911220,User,korea
poem21,31915707,User,korea
dovvon,31912751,User,korea
InwoongLee,31906734,User,korea
lsoftkorea,31922037,Organization,korea
ryuclear,31949952,User,korea
sweetpm,31946317,Organization,korea
NamJoo-iOrzv,31966570,User,korea
cosmosboss,31943981,User,korea
necrolin,31946557,User,korea
yacle,31941885,User,korea
anonyloris,31983821,User,korea
thumbsu,31985395,User,korea
eben74k,32002104,User,korea
seoyun93,32004666,User,korea
qeerfaz,32009028,User,korea
CompilePhar,32008419,Organization,korea
NoMoreViolence,32037988,User,korea
ashomecafe,32039966,User,korea
LEEJUNYOUNG1421,32034251,User,korea
LargePond,32026728,User,korea
GuMinKang,32051140,User,korea
huhint,32066329,User,korea
lgewtc,32046720,Organization,korea
CSSEkorea,32052647,User,korea
Kounosoftkorea,32065174,User,korea
sehyun94,32053070,User,korea
angelpjn,32053083,User,korea
SynProngs,32057173,User,korea
Qyuee,32055557,User,korea
Skpresskorea,32065016,User,korea
ohhyeonsun,32053116,User,korea
dataitgirls,32095201,Organization,korea
Carstopper,32086441,User,korea
Easonzyc,32098986,User,korea
Jinnyskorea,32119668,User,korea
hyunyoungkim,32116434,User,korea
Inpegvision,32119839,User,korea
DataSaver-Dev,32155271,Organization,korea
JANGCHICKEN,32149751,User,korea
sginfra,32159220,User,korea
Mhardwarekorea,32155885,User,korea
FireHJ,32155256,User,korea
Soum-Infoti,32168018,User,korea
jeanie5,32188150,User,korea
Guiwon,32198883,User,korea
yoon0,32191038,User,korea
Gspkorea,32186992,User,korea
happ1st,32216009,User,korea
sae4086,32211345,User,korea
STIcorporation,32212770,Organization,korea
STIfanclub,32212513,User,korea
leliyant,32242114,User,korea
HeavyLight-Plum,32237844,User,korea
z49x2vmq,32281365,User,korea
BeflexInc,32255931,Organization,korea
GregPower999,32251340,User,korea
JiyeongHa,32254409,User,korea
jhhaaan,32256291,User,korea
ReDvGaMe,32252062,User,korea
JunaidBinMasood,32264890,User,korea
psj55011,32270562,User,korea
insanezindol,32256571,User,korea
leejh86,32271153,User,korea
physcopatens12,32291474,User,korea
dr-heo,32297793,User,korea
asadullah967,32284327,User,korea
Soaim-NamJoo,32304753,User,korea
SSJ-unclear,32297477,User,korea
IBM-WatsonDelivery-Korea,32291206,Organization,korea
chamsuri,32304893,User,korea
naoohcom,32347091,Organization,korea
siscodingclub,32351020,Organization,korea
coinea,32353018,Organization,korea
ReadingAhn,32377904,User,korea
MakenJoy,32378936,Organization,korea
daesan,2495,User,seoul
difro,3061,User,seoul
hannal,4952,User,seoul
yielding,9951,User,seoul
kangjoonsoo,22643,User,seoul
8con,24592,User,seoul
coulix,26057,User,seoul
lordmiss,31772,User,seoul
hardboil,32352,User,seoul
croisse,34465,User,seoul
shimdh,35571,User,seoul
kych74,36783,User,seoul
Ricky-Choi,39087,User,seoul
joyeon,39188,User,seoul
bitroid,43528,User,seoul
cynthia,43924,User,seoul
sangpire,44198,User,seoul
metacortex,44740,User,seoul
j6lim,45338,User,seoul
jinto,45897,User,seoul
baekyj,46225,User,seoul
neocoin,46567,User,seoul
changwoo,47143,User,seoul
deerpark,47284,User,seoul
skyizblue,47874,User,seoul
yongbin,52704,User,seoul
ageldama,54128,User,seoul
jdvivre,56946,User,seoul
whdrnr01,62642,User,seoul
subicura,67347,User,seoul
skyisle,71561,User,seoul
huconco,71643,User,seoul
dgoon,74667,User,seoul
picxenk,76194,User,seoul
kwemi,76567,User,seoul
herblover,89223,User,seoul
lethean,93894,User,seoul
kijun,98843,User,seoul
karroo,100926,User,seoul
dongsubak,107246,User,seoul
giljae,111643,User,seoul
jungpyo,117817,User,seoul
sangwook,123514,User,seoul
otwm,136394,User,seoul
conaman,136544,User,seoul
enttt,138025,User,seoul
gyuha,139057,User,seoul
suwany,139019,User,seoul
am0c,140049,User,seoul
cocoaine,144045,User,seoul
ragiragi,150650,User,seoul
donghyuc,151593,User,seoul
ncrash,153414,User,seoul
alloe,157333,User,seoul
dannyjin,166097,User,seoul
Vietsok,174323,User,seoul
trpgms,180421,User,seoul
deuxdoom,188646,User,seoul
epoke,190534,User,seoul
kucuny,197491,User,seoul
azzu,197257,User,seoul
HwakyoungLee,211407,User,seoul
myminseok,214561,User,seoul
clee704,220039,User,seoul
inbgche,219925,User,seoul
discrete,219674,User,seoul
gomse,224338,User,seoul
yesjun,225863,User,seoul
yhong,229868,User,seoul
jparkwrs,229838,User,seoul
wrsyhong,229851,User,seoul
ipalaus,248183,User,seoul
tedwon,254018,User,seoul
KimHyoSang,253928,User,seoul
kindruth,260299,User,seoul
dobbylove,277442,User,seoul
aircook,278817,User,seoul
azurenote,279964,User,seoul
lucky0229,281075,User,seoul
choyunsung,282096,User,seoul
babach,284228,User,seoul
kineo2k,286325,User,seoul
DongjunKim,289214,User,seoul
ashtonkim,298518,User,seoul
J2P,301613,User,seoul
johnpark82,313274,User,seoul
position,317007,User,seoul
aniizen,318928,User,seoul
leoayt,325112,User,seoul
reallhy,327958,User,seoul
haksu,328835,User,seoul
